,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
month,,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107
WEEKENDS/HOLIDAY,CC28,3228.0,3214.0,3312.0,3186.0,3088.0,2977.0,3144.0,3070.0,3091.0,2946.0,2854.0,2855.0,3094.0,2911.0,2941.0,2872.0,3000.0,2690.0,2555.0,2335.0,2181.0,905.0,729.0,1368.0,1924.0,2236.0,2162.0,2283.0,2248.0,2363.0,2292.0,2414.0,2394.0,2340.0,1769.0,1800.0,1962.0,3157.0,3134.0,3163.0,3125.0,3004.0,2884.0,3012.0,2884.0,2928.0,2843.0,2710.0,2737.0,3010.0,2835.0,2891.0,2756.0,2876.0,2584.0,2589.0,2205.0,2037.0,847.0,712.0,1292.0,0.0,1790.0,2117.0,2179.0,2191.0,2244.0,2201.0,2322.0,2301.0,2274.0,1689.0,1689.0,1877.0
WEEKENDS/HOLIDAY,CC3,11879.0,11672.0,12727.0,9962.0,9059.0,11760.0,9654.0,8748.0,11785.0,9135.0,9823.0,8937.0,12463.0,10591.0,11662.0,9014.0,10539.0,10287.0,6678.0,5175.0,3753.0,860.0,510.0,1713.0,3202.0,3935.0,3860.0,3989.0,4123.0,4861.0,4218.0,3780.0,4300.0,4268.0,2593.0,2312.0,3120.0,10901.0,10826.0,12034.0,9421.0,8494.0,10985.0,8894.0,8695.0,10989.0,8691.0,9316.0,8069.0,11027.0,9734.0,11306.0,8741.0,9871.0,9605.0,7022.0,4995.0,3586.0,841.0,476.0,1506.0,0.0,2837.0,3324.0,3426.0,3480.0,4108.0,3666.0,3284.0,3786.0,3710.0,2267.0,2053.0,2691.0
WEEKENDS/HOLIDAY,CC4,17402.0,17166.0,15640.0,13329.0,13160.0,15789.0,13880.0,14172.0,15534.0,13968.0,13999.0,13585.0,15831.0,14454.0,14903.0,12411.0,15016.0,14113.0,10417.0,8714.0,6794.0,1618.0,888.0,2841.0,5733.0,7168.0,7355.0,7746.0,8225.0,9855.0,8733.0,8339.0,9299.0,9141.0,5414.0,4374.0,5878.0,17504.0,17670.0,17409.0,14111.0,14235.0,16702.0,14843.0,16079.0,16965.0,14414.0,14846.0,14444.0,16174.0,14829.0,16284.0,13143.0,16497.0,15154.0,12129.0,9276.0,7162.0,1634.0,818.0,2932.0,0.0,6367.0,7760.0,8258.0,8640.0,10646.0,9207.0,8921.0,9949.0,9744.0,5609.0,4589.0,6190.0
WEEKENDS/HOLIDAY,CC5,4769.0,4587.0,5591.0,4490.0,4128.0,4213.0,4359.0,4218.0,4631.0,4379.0,3992.0,4347.0,5154.0,4495.0,5501.0,4171.0,4177.0,3864.0,3471.0,3183.0,2491.0,645.0,472.0,1006.0,1792.0,2244.0,2139.0,2388.0,2545.0,2431.0,2297.0,2458.0,2908.0,3007.0,1963.0,1572.0,1722.0,4750.0,4614.0,5824.0,4490.0,4195.0,4201.0,4364.0,4239.0,4677.0,4418.0,4108.0,4376.0,5118.0,4672.0,5910.0,4174.0,4244.0,3931.0,3674.0,3109.0,2578.0,683.0,495.0,1062.0,0.0,1976.0,2263.0,2520.0,2626.0,2532.0,2368.0,2535.0,3093.0,3086.0,1996.0,1583.0,1751.0
WEEKENDS/HOLIDAY,CC6,13758.0,12787.0,14540.0,15973.0,12594.0,10217.0,13725.0,9169.0,11854.0,12314.0,15951.0,10149.0,16564.0,11077.0,12096.0,9905.0,12223.0,12982.0,7877.0,6511.0,5861.0,1718.0,1398.0,2588.0,4376.0,5468.0,5217.0,5636.0,5793.0,6044.0,5698.0,5243.0,6040.0,5757.0,3695.0,3727.0,4384.0,13630.0,11995.0,13464.0,14706.0,11908.0,9780.0,13277.0,8677.0,11230.0,11452.0,15241.0,9652.0,16835.0,10545.0,11150.0,9506.0,12311.0,13164.0,8022.0,6259.0,5698.0,1627.0,1296.0,2464.0,0.0,4332.0,5057.0,5515.0,5602.0,5861.0,5498.0,5070.0,5873.0,5589.0,3589.0,3599.0,4251.0
WEEKENDS/HOLIDAY,CC7,5875.0,5436.0,5526.0,5474.0,5202.0,4888.0,5809.0,5402.0,5825.0,5539.0,5567.0,5307.0,6362.0,5571.0,5418.0,5146.0,5503.0,4967.0,4309.0,4194.0,3768.0,1239.0,932.0,1886.0,2912.0,3563.0,3370.0,3567.0,3587.0,3692.0,3581.0,3615.0,3918.0,3760.0,2632.0,2615.0,2905.0,6093.0,5816.0,6038.0,5891.0,5591.0,5343.0,6221.0,5972.0,6425.0,6020.0,6004.0,5808.0,6517.0,6120.0,5926.0,5623.0,5902.0,5314.0,4979.0,4618.0,4142.0,1364.0,1006.0,2061.0,0.0,3232.0,3757.0,3974.0,3945.0,4104.0,3947.0,4015.0,4310.0,4162.0,2936.0,2862.0,3198.0
WEEKENDS/HOLIDAY,CC8,6768.0,6458.0,6777.0,6610.0,6402.0,5954.0,6350.0,5821.0,6440.0,6375.0,6102.0,5980.0,6692.0,6084.0,6081.0,5704.0,6155.0,5446.0,4819.0,4625.0,4105.0,1357.0,1110.0,2150.0,3291.0,3939.0,3809.0,3959.0,4041.0,4146.0,3950.0,3967.0,4276.0,4242.0,3050.0,2944.0,3315.0,6697.0,6414.0,6651.0,6454.0,6224.0,5880.0,6194.0,5745.0,6317.0,6172.0,5865.0,5773.0,6480.0,5844.0,5835.0,5372.0,5843.0,5223.0,4724.0,4439.0,3879.0,1284.0,1078.0,2072.0,0.0,3170.0,3710.0,3858.0,3928.0,4057.0,3855.0,3899.0,4209.0,4118.0,2931.0,2795.0,3218.0
WEEKENDS/HOLIDAY,CE1,47024.0,48450.0,45814.0,38488.0,36990.0,46758.0,38689.0,44487.0,42817.0,39174.0,38425.0,41445.0,47352.0,48419.0,40276.0,36823.0,37356.0,45061.0,34638.0,22394.0,17426.0,2306.0,521.0,2868.0,10110.0,15015.0,17535.0,16935.0,16853.0,24199.0,17303.0,22029.0,18914.0,17841.0,12134.0,11240.0,12353.0,44628.0,46176.0,44562.0,37032.0,35591.0,45265.0,36984.0,43619.0,41421.0,37355.0,36922.0,40217.0,45656.0,46877.0,39050.0,35450.0,36266.0,43434.0,35479.0,21902.0,17515.0,2434.0,488.0,2659.0,0.0,12612.0,17165.0,16585.0,16602.0,23367.0,17140.0,21801.0,18845.0,17793.0,12179.0,11258.0,12231.0
WEEKENDS/HOLIDAY,CG1,11582.0,13188.0,12493.0,14378.0,17332.0,12428.0,12335.0,9924.0,13236.0,13814.0,13138.0,13444.0,11010.0,12299.0,11849.0,14791.0,14061.0,10970.0,7727.0,6716.0,5660.0,2213.0,2023.0,3403.0,4735.0,5499.0,5101.0,5202.0,5392.0,5895.0,5227.0,4573.0,5042.0,5120.0,3370.0,3220.0,3805.0,11874.0,13697.0,13059.0,15190.0,17905.0,12846.0,12857.0,10300.0,14166.0,14778.0,13650.0,14015.0,11712.0,12925.0,12068.0,15550.0,14754.0,11437.0,8672.0,6749.0,5841.0,2294.0,2048.0,3472.0,0.0,4608.0,5271.0,5370.0,5563.0,6125.0,5331.0,4741.0,5204.0,5286.0,3415.0,3261.0,3898.0
WEEKENDS/HOLIDAY,CG2,20723.0,21174.0,20751.0,19858.0,20685.0,20827.0,19977.0,20799.0,20231.0,36881.0,36407.0,31184.0,30040.0,29018.0,25431.0,25065.0,25191.0,26300.0,21698.0,14901.0,11081.0,2852.0,1630.0,3021.0,5323.0,6866.0,7127.0,7031.0,8242.0,11039.0,6435.0,6182.0,6374.0,6560.0,2565.0,2155.0,3298.0,19498.0,19775.0,19090.0,18609.0,19046.0,19273.0,18284.0,18564.0,18842.0,37004.0,35574.0,30122.0,28793.0,28289.0,24482.0,24698.0,24275.0,25778.0,21336.0,13481.0,9958.0,2686.0,1533.0,2990.0,0.0,5834.0,7223.0,7246.0,8607.0,11200.0,6486.0,6070.0,6342.0,6498.0,2486.0,2158.0,3257.0
WEEKENDS/HOLIDAY,DT1,26067.0,25640.0,26583.0,26247.0,25200.0,25010.0,25722.0,24500.0,25974.0,24903.0,25102.0,23495.0,25486.0,24434.0,24086.0,23470.0,22958.0,22198.0,20299.0,18315.0,15669.0,4538.0,4912.0,10770.0,17522.0,3640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25426.0,24871.0,25511.0,25200.0,24377.0,24152.0,25273.0,23693.0,24930.0,24017.0,23830.0,22851.0,24648.0,23430.0,23468.0,22744.0,22156.0,21280.0,21156.0,17416.0,15059.0,4447.0,5200.0,11208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WEEKENDS/HOLIDAY,DT10,3498.0,3317.0,3551.0,3396.0,3342.0,3118.0,3410.0,3233.0,3501.0,3461.0,3255.0,3107.0,3520.0,3332.0,3442.0,3201.0,3371.0,3046.0,2646.0,2601.0,2185.0,642.0,450.0,910.0,1577.0,1857.0,1889.0,2078.0,2068.0,2223.0,2160.0,2222.0,2426.0,2387.0,1637.0,1586.0,1799.0,2952.0,2749.0,2939.0,2772.0,2723.0,2534.0,2733.0,2638.0,2822.0,2762.0,2633.0,2577.0,2894.0,2712.0,2777.0,2546.0,2760.0,2425.0,2360.0,2076.0,1749.0,545.0,381.0,735.0,0.0,1200.0,1508.0,1645.0,1648.0,1787.0,1774.0,1823.0,1926.0,1894.0,1326.0,1262.0,1456.0
WEEKENDS/HOLIDAY,DT11,27588.0,26746.0,26888.0,27031.0,26724.0,27445.0,27257.0,25522.0,27051.0,26351.0,25012.0,24805.0,27671.0,25887.0,24444.0,23101.0,23074.0,22942.0,21845.0,18726.0,14497.0,4024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26906.0,26271.0,27196.0,26694.0,26270.0,26456.0,27295.0,24970.0,26389.0,26009.0,24467.0,24590.0,27211.0,25722.0,26259.0,22496.0,22842.0,22478.0,22038.0,17953.0,13769.0,4022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WEEKENDS/HOLIDAY,DT13,9013.0,8717.0,9348.0,9132.0,8701.0,8053.0,9289.0,8156.0,8889.0,8814.0,8040.0,7847.0,8965.0,8319.0,8625.0,8456.0,8117.0,7453.0,7251.0,6392.0,5178.0,1594.0,926.0,2311.0,3624.0,4383.0,4332.0,4606.0,4689.0,4804.0,4843.0,4481.0,5050.0,5054.0,3547.0,3324.0,3688.0,9435.0,9214.0,9838.0,9617.0,9045.0,8495.0,9830.0,8666.0,9618.0,9415.0,8645.0,8303.0,9524.0,8753.0,9128.0,8766.0,8679.0,7925.0,8279.0,6929.0,5685.0,1706.0,918.0,2550.0,0.0,3987.0,4818.0,5176.0,5105.0,5292.0,5421.0,4953.0,5591.0,5604.0,3874.0,3558.0,4010.0
WEEKENDS/HOLIDAY,DT17,5252.0,5758.0,5082.0,4985.0,4640.0,4483.0,4691.0,4724.0,4744.0,4649.0,4086.0,4517.0,4919.0,5170.0,4358.0,4002.0,4378.0,3753.0,3168.0,2887.0,2398.0,930.0,696.0,1169.0,1714.0,2097.0,2055.0,2111.0,2025.0,2216.0,2077.0,2088.0,2258.0,2289.0,1612.0,1503.0,1704.0,5094.0,5550.0,5122.0,4926.0,4550.0,4316.0,4584.0,4564.0,4570.0,4589.0,4019.0,4394.0,4804.0,4383.0,4325.0,4004.0,4363.0,3633.0,3442.0,2924.0,2386.0,938.0,677.0,1134.0,0.0,1691.0,1978.0,2049.0,1973.0,2178.0,2016.0,2007.0,2200.0,2179.0,1559.0,1405.0,1610.0
WEEKENDS/HOLIDAY,DT18,4184.0,4274.0,4412.0,4181.0,3920.0,3771.0,4093.0,3947.0,4537.0,4410.0,4057.0,4102.0,4531.0,4331.0,4092.0,3844.0,4088.0,3382.0,3086.0,3308.0,2621.0,860.0,556.0,1199.0,2168.0,2574.0,2555.0,2714.0,2568.0,2668.0,2595.0,2644.0,2792.0,2695.0,1786.0,1447.0,1838.0,4655.0,4621.0,4915.0,4692.0,4346.0,4245.0,4585.0,4391.0,5171.0,4982.0,4503.0,4517.0,4913.0,4620.0,4509.0,4266.0,4587.0,3829.0,3727.0,3818.0,3025.0,955.0,588.0,1292.0,0.0,2336.0,2792.0,3049.0,2851.0,3020.0,2884.0,2923.0,3194.0,3103.0,2004.0,1567.0,2067.0
WEEKENDS/HOLIDAY,DT2,1808.0,1640.0,1749.0,1674.0,1553.0,1488.0,1692.0,1576.0,1711.0,1725.0,1603.0,1540.0,1710.0,1541.0,1601.0,1556.0,1624.0,1485.0,1390.0,1277.0,1007.0,276.0,168.0,393.0,724.0,858.0,874.0,932.0,941.0,1029.0,1017.0,1011.0,1089.0,1054.0,700.0,639.0,763.0,1451.0,1318.0,1366.0,1315.0,1232.0,1204.0,1269.0,1249.0,1353.0,1292.0,1272.0,1245.0,1330.0,1236.0,1202.0,1180.0,1205.0,1084.0,1078.0,942.0,762.0,220.0,156.0,356.0,0.0,623.0,770.0,805.0,816.0,880.0,868.0,875.0,917.0,911.0,602.0,568.0,673.0
WEEKENDS/HOLIDAY,DT20,5465.0,5590.0,5636.0,5394.0,5202.0,5200.0,5867.0,5135.0,5221.0,5271.0,4904.0,5458.0,5855.0,5780.0,5509.0,5198.0,5425.0,5032.0,4352.0,4557.0,3054.0,841.0,568.0,1132.0,1908.0,2303.0,2183.0,2338.0,2391.0,2635.0,2309.0,2397.0,2608.0,2591.0,1777.0,1611.0,1836.0,6122.0,6175.0,6204.0,5995.0,5723.0,5671.0,6245.0,5712.0,5726.0,5931.0,5492.0,6374.0,6838.0,6920.0,6428.0,6150.0,6402.0,6004.0,5606.0,4655.0,3439.0,910.0,603.0,1226.0,0.0,2165.0,2400.0,2666.0,2672.0,2995.0,2536.0,2714.0,2928.0,2868.0,1923.0,1707.0,2019.0
WEEKENDS/HOLIDAY,DT21,5978.0,6598.0,6140.0,6215.0,5707.0,5003.0,6037.0,5632.0,6133.0,5898.0,5367.0,5459.0,6642.0,6316.0,5772.0,5571.0,5768.0,4726.0,4368.0,4177.0,3116.0,800.0,543.0,1127.0,2111.0,2604.0,2569.0,2795.0,2936.0,2752.0,2707.0,2594.0,2990.0,2954.0,1843.0,1705.0,2196.0,5972.0,6266.0,6009.0,6109.0,5666.0,5063.0,5990.0,5662.0,6119.0,5933.0,5372.0,5232.0,6366.0,6159.0,5827.0,5651.0,5655.0,4718.0,4902.0,4206.0,3120.0,783.0,513.0,1041.0,0.0,1998.0,2454.0,2709.0,2799.0,2598.0,2549.0,2527.0,2918.0,2832.0,1660.0,1488.0,2002.0
WEEKENDS/HOLIDAY,DT22,8483.0,8331.0,8494.0,8816.0,8498.0,8040.0,8992.0,8207.0,8572.0,8548.0,8428.0,8274.0,9114.0,8504.0,8985.0,9232.0,8462.0,8543.0,8307.0,6718.0,5825.0,1429.0,864.0,1767.0,2600.0,3318.0,3191.0,3568.0,3618.0,3690.0,3664.0,3937.0,4124.0,4127.0,2999.0,2887.0,3294.0,8975.0,8949.0,9093.0,9403.0,9169.0,8776.0,9772.0,8767.0,9308.0,9220.0,9084.0,8957.0,9743.0,9203.0,9669.0,9984.0,9341.0,9166.0,9510.0,7349.0,6246.0,1544.0,956.0,2014.0,0.0,3083.0,3670.0,4102.0,4095.0,4231.0,4197.0,4431.0,4735.0,4693.0,3388.0,3320.0,3759.0
WEEKENDS/HOLIDAY,DT23,2274.0,2096.0,2313.0,2234.0,2099.0,2041.0,2264.0,1990.0,2213.0,2224.0,2091.0,2086.0,2451.0,2243.0,2296.0,2149.0,2206.0,1998.0,1596.0,1628.0,1332.0,437.0,280.0,541.0,807.0,1007.0,987.0,1077.0,1038.0,1089.0,1060.0,1089.0,1314.0,1252.0,899.0,898.0,1037.0,2319.0,2163.0,2355.0,2225.0,2164.0,2112.0,2297.0,2039.0,2316.0,2346.0,2181.0,2198.0,2582.0,2333.0,2391.0,2190.0,2318.0,2081.0,1914.0,1737.0,1410.0,456.0,293.0,564.0,0.0,838.0,1033.0,1109.0,1050.0,1151.0,1142.0,1123.0,1347.0,1276.0,925.0,902.0,1058.0
WEEKENDS/HOLIDAY,DT24,3622.0,3638.0,3716.0,3636.0,3631.0,3568.0,3670.0,3494.0,3760.0,3680.0,3638.0,3657.0,3834.0,3698.0,3644.0,3629.0,3664.0,3512.0,2878.0,3002.0,2811.0,1154.0,876.0,1646.0,2306.0,2666.0,2566.0,2674.0,2620.0,2729.0,2566.0,2704.0,2801.0,2777.0,2235.0,2146.0,2381.0,3642.0,3659.0,3690.0,3574.0,3606.0,3501.0,3635.0,3439.0,3719.0,3668.0,3630.0,3641.0,3864.0,3657.0,3655.0,3605.0,3650.0,3489.0,3261.0,3022.0,2799.0,1157.0,917.0,1657.0,0.0,2186.0,2554.0,2656.0,2582.0,2687.0,2563.0,2697.0,2770.0,2747.0,2238.0,2178.0,2385.0
WEEKENDS/HOLIDAY,DT25,2678.0,2535.0,2774.0,2690.0,2576.0,2586.0,2779.0,2560.0,2808.0,2762.0,2643.0,2670.0,2900.0,2754.0,2831.0,2746.0,2819.0,2600.0,2146.0,2259.0,1998.0,693.0,513.0,1003.0,1463.0,1724.0,1654.0,1785.0,1709.0,1830.0,1773.0,1884.0,2012.0,1903.0,1398.0,1389.0,1552.0,2621.0,2540.0,2780.0,2697.0,2548.0,2555.0,2770.0,2508.0,2758.0,2668.0,2617.0,2700.0,2899.0,2741.0,2818.0,2699.0,2797.0,2548.0,2475.0,2250.0,2000.0,692.0,525.0,1032.0,0.0,1456.0,1693.0,1836.0,1769.0,1860.0,1825.0,1869.0,2074.0,1965.0,1430.0,1396.0,1582.0
WEEKENDS/HOLIDAY,DT27,5089.0,4954.0,5216.0,5275.0,5270.0,5175.0,5422.0,4909.0,5424.0,5201.0,5051.0,5199.0,5480.0,5235.0,5369.0,5493.0,5478.0,5287.0,4617.0,4339.0,4103.0,1354.0,827.0,1690.0,2404.0,2922.0,2864.0,3147.0,3038.0,3238.0,3213.0,3211.0,3522.0,3390.0,2575.0,2644.0,2835.0,4865.0,4734.0,4947.0,5022.0,5050.0,4983.0,5198.0,4682.0,5162.0,5033.0,4831.0,5064.0,5295.0,5016.0,5154.0,5211.0,5266.0,5110.0,4846.0,4251.0,4034.0,1353.0,827.0,1688.0,0.0,2332.0,2790.0,3107.0,2987.0,3174.0,3172.0,3171.0,3433.0,3329.0,2557.0,2631.0,2811.0
WEEKENDS/HOLIDAY,DT28,7913.0,7846.0,8052.0,8144.0,8304.0,7776.0,8222.0,7659.0,8098.0,8033.0,7760.0,7854.0,8152.0,7779.0,7948.0,8090.0,8021.0,7565.0,6624.0,6436.0,5901.0,1802.0,1089.0,2216.0,3136.0,3778.0,3708.0,4069.0,3822.0,4155.0,4001.0,4093.0,4391.0,4317.0,3456.0,3849.0,4295.0,7407.0,7382.0,7602.0,7693.0,7806.0,7316.0,7767.0,7162.0,7636.0,7577.0,7353.0,7499.0,7776.0,7334.0,7528.0,7664.0,7612.0,7276.0,7180.0,6158.0,5595.0,1702.0,1023.0,2074.0,0.0,2942.0,3540.0,3836.0,3619.0,3856.0,3757.0,3809.0,4161.0,4061.0,3249.0,3647.0,4105.0
WEEKENDS/HOLIDAY,DT29,4937.0,4848.0,5103.0,5087.0,5018.0,4972.0,5175.0,4911.0,5135.0,5081.0,4844.0,4889.0,5169.0,4936.0,5032.0,4971.0,5151.0,4794.0,4296.0,4258.0,3823.0,1491.0,1162.0,2223.0,3148.0,3728.0,3608.0,3848.0,3818.0,4041.0,3930.0,4014.0,4189.0,4045.0,2971.0,2947.0,3304.0,4592.0,4509.0,4753.0,4657.0,4624.0,4583.0,4802.0,4569.0,4745.0,4641.0,4474.0,4514.0,4776.0,4531.0,4592.0,4490.0,4630.0,4402.0,4247.0,3844.0,3454.0,1358.0,1074.0,2031.0,0.0,2807.0,3310.0,3504.0,3545.0,3705.0,3597.0,3697.0,3847.0,3722.0,2793.0,2721.0,3052.0
WEEKENDS/HOLIDAY,DT3,6366.0,6325.0,6501.0,6339.0,6095.0,5847.0,6353.0,5923.0,6494.0,6294.0,6121.0,5708.0,6239.0,6089.0,5912.0,5733.0,5791.0,5144.0,4616.0,4437.0,3852.0,1099.0,818.0,1826.0,3330.0,4029.0,3955.0,4393.0,4400.0,4704.0,4409.0,4504.0,5026.0,4996.0,3131.0,2934.0,3447.0,5581.0,5546.0,5615.0,5449.0,5145.0,5007.0,5459.0,5140.0,5610.0,5333.0,5198.0,4952.0,5461.0,5223.0,5197.0,4911.0,5024.0,4416.0,4386.0,3920.0,3390.0,961.0,707.0,1548.0,0.0,2777.0,3292.0,3659.0,3741.0,3954.0,3704.0,3834.0,4384.0,4550.0,2843.0,2692.0,3153.0
WEEKENDS/HOLIDAY,DT30,5846.0,5461.0,5732.0,5646.0,5482.0,5319.0,5730.0,5576.0,5788.0,5619.0,5451.0,5385.0,5816.0,5342.0,5445.0,5282.0,5411.0,4872.0,4196.0,4280.0,3758.0,1280.0,967.0,2026.0,3098.0,3748.0,3628.0,3924.0,3890.0,4235.0,3944.0,4060.0,4260.0,4124.0,2866.0,2813.0,3216.0,5609.0,5297.0,5508.0,5407.0,5251.0,5099.0,5534.0,5368.0,5550.0,5341.0,5122.0,5097.0,5543.0,5094.0,5130.0,4948.0,5138.0,4673.0,4531.0,4013.0,3508.0,1183.0,922.0,1894.0,0.0,2987.0,3478.0,3684.0,3744.0,3991.0,3753.0,3865.0,4081.0,3974.0,2762.0,2698.0,3080.0
WEEKENDS/HOLIDAY,DT31,5693.0,5369.0,5702.0,5648.0,5506.0,5296.0,5717.0,5177.0,5778.0,5485.0,5328.0,5215.0,5647.0,5239.0,5384.0,5445.0,5467.0,4967.0,4517.0,4359.0,3876.0,1484.0,1354.0,2187.0,3211.0,3854.0,3790.0,3954.0,3910.0,4162.0,3998.0,4003.0,4277.0,4104.0,2940.0,2860.0,3320.0,6048.0,5689.0,5987.0,5862.0,5707.0,5583.0,6022.0,5456.0,6048.0,5676.0,5520.0,5534.0,5999.0,5533.0,5706.0,5675.0,5703.0,5287.0,5150.0,4562.0,4132.0,1606.0,1447.0,2369.0,0.0,3370.0,3965.0,4191.0,4142.0,4339.0,4255.0,4245.0,4540.0,4344.0,3123.0,3048.0,3536.0
WEEKENDS/HOLIDAY,DT32,17017.0,16992.0,16973.0,17266.0,17053.0,16471.0,17274.0,15855.0,17508.0,16896.0,16012.0,16154.0,17031.0,16035.0,16096.0,16203.0,16189.0,15138.0,13048.0,12695.0,11496.0,4065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17798.0,17379.0,17686.0,17802.0,17615.0,17176.0,18180.0,16358.0,17992.0,17215.0,16476.0,16715.0,17408.0,16576.0,16609.0,16673.0,16612.0,15769.0,14406.0,12968.0,11684.0,4237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WEEKENDS/HOLIDAY,DT33,12910.0,12528.0,13136.0,12980.0,12746.0,12472.0,13084.0,12354.0,13136.0,12848.0,12366.0,12016.0,12805.0,12262.0,12268.0,12122.0,12325.0,11296.0,10061.0,9920.0,8783.0,3257.0,2520.0,4909.0,7374.0,8851.0,8504.0,9081.0,8886.0,9490.0,9043.0,9210.0,9636.0,9325.0,6632.0,6681.0,7519.0,12365.0,12037.0,12412.0,12346.0,12121.0,11868.0,12378.0,11670.0,12393.0,12056.0,11593.0,11413.0,12057.0,11451.0,11456.0,11353.0,11508.0,10681.0,10134.0,9237.0,8131.0,3072.0,2414.0,4585.0,0.0,6738.0,7969.0,8184.0,8233.0,8738.0,8319.0,8417.0,8779.0,8541.0,6115.0,6122.0,6858.0
WEEKENDS/HOLIDAY,DT34,2980.0,2857.0,3029.0,3074.0,3080.0,2739.0,2803.0,3142.0,3047.0,3064.0,2867.0,2853.0,3028.0,2955.0,3057.0,3001.0,3208.0,2674.0,2076.0,2275.0,2070.0,732.0,558.0,1005.0,1570.0,1848.0,1881.0,2087.0,2153.0,2164.0,2091.0,2139.0,2284.0,2177.0,1523.0,1486.0,1595.0,2892.0,2781.0,2897.0,2924.0,2976.0,2618.0,2667.0,3043.0,2915.0,2949.0,2718.0,2764.0,2950.0,2785.0,2931.0,2831.0,2990.0,2536.0,2336.0,2176.0,1965.0,670.0,524.0,926.0,0.0,1400.0,1765.0,1936.0,2024.0,2021.0,1953.0,2074.0,2167.0,2068.0,1405.0,1337.0,1512.0
